set_name_plus_dj_id,set_title,set_list,artist,song,spotify_song_name,spotify_id,preview,songs,dj_name,dj_id,song_id,dj_play_count,total_play_count
 - Michael Mayer - COSMO mit... - 7282, - Michael Mayer - COSMO mit...,2fox - Longanda [Beating Heart - BH017D],2fox,Longanda [Beating Heart,Longanda,1mjulkkJZcjhQoNd1v8CXk,,Longanda [Beating Heart,Michael Mayer,7282,20080,1,6
 - Michael Mayer - COSMO mit... - 7282, - Michael Mayer - COSMO mit...,Fleetwood Mac - Albatross,Fleetwood Mac,Albatross,Albatross,3iZ5twPwvFeOUQA4Deu8tP,https://p.scdn.co/mp3-preview/5e1aaf4e34bc96c59f561c119cd2f171f0b95d54?cid=461b02dc885841c0a798981c336f46f0,Albatross,Michael Mayer,7282,44263,1,6
 - Michael Mayer - COSMO mit... - 7282, - Michael Mayer - COSMO mit...,The Orb - A Huge Ever Growing Pulsating Brain That Rules From The Centre Of The Ultraworld (Live Mix Mark 10),The Orb,A Huge Ever Growing Pulsating Brain That Rules From The Centre Of The Ultraworld (Live Mix Mark 10),A Huge Ever Growing Pulsating Brain That Rules From The Centre Of The Ultraworld - Live Mix Mark 10,3sX6nwEUXjpejtqNvQAl3p,,A Huge Ever Growing Pulsating Brain That Rules From The Centre Of The Ultraworld (Live Mix Mark 10),Michael Mayer,7282,48322,1,9
 - Michael Mayer - COSMO mit... - 7282, - Michael Mayer - COSMO mit..., Polo & Pan - Mexicali (Manfredas Remix), Polo & Pan,Mexicali (Manfredas Remix),Mexicali - Manfredas Remix,2Cj4nUWuBcQp17ltwTiMsr,,Mexicali (Manfredas Remix),Michael Mayer,7282,28847,1,6
 - Michael Mayer - COSMO mit... - 7282, - Michael Mayer - COSMO mit...,Clarian - Early Life [Kompakt],Clarian,Early Life [Kompakt],Early Life,2gZFxFjGL501VPR072A6US,https://p.scdn.co/mp3-preview/41e2b4a805a59bb047d324c23662d095f62c93c2?cid=461b02dc885841c0a798981c336f46f0,Early Life [Kompakt],Michael Mayer,7282,30716,1,6
" - Moguai, Steve Aoki, andhim - 1Live DJ Session - 7377"," - Moguai, Steve Aoki, andhim - 1Live DJ Session",Michele Mininni - Hyper Martino (Red Axes Remix),Michele Mininni,Hyper Martino (Red Axes Remix),Hyper Martino - Red Axes Remix,7G4W651uCzhx0f4hRUmHvR,https://p.scdn.co/mp3-preview/215d761ddf3900c74f2d9539926fed6a78e334b7?cid=461b02dc885841c0a798981c336f46f0,Hyper Martino (Red Axes Remix),Moguai,7377,93698,1,7
" - Moguai, Steve Aoki, andhim - 1Live DJ Session - 7377"," - Moguai, Steve Aoki, andhim - 1Live DJ Session",NOVKA - Lethal [Heldeep],NOVKA,Lethal [Heldeep],Lethal,2dJ5wLMXzCYKSTtiajz3l3,https://p.scdn.co/mp3-preview/bbdabb89badbcbc629475d7ba432867233e2abfa?cid=461b02dc885841c0a798981c336f46f0,Lethal [Heldeep],Moguai,7377,29272,1,6
" - Toddla T, Branko - Steel City, BBC Radio 1 - 9405"," - Toddla T, Branko - Steel City, BBC Radio 1",Sonder - Too Fast,Sonder,Too Fast,Too Fast,42QRyJd5x6e2TFR1S41g2p,https://p.scdn.co/mp3-preview/25011645029bfcfd43842e01b5be51c904922d7f?cid=461b02dc885841c0a798981c336f46f0,Too Fast,Toddla T,9405,51712,3,6
" - Toddla T, Branko - Steel City, BBC Radio 1 - 9405"," - Toddla T, Branko - Steel City, BBC Radio 1",Chronixx - Country Boy,Chronixx,Country Boy,Country Boy,7BLbWb5raEt3KSWGUuAClc,https://p.scdn.co/mp3-preview/1b6b630634db84beb4c90a9ef1d75e65d1093ed3?cid=461b02dc885841c0a798981c336f46f0,Country Boy,Toddla T,9405,91846,3,7
" - Łukasz Tomaszewski, Chancha Via Circuito, Catnapp, Wilson Vilares, KitschKrieg Feat. Joey Bargeld & Trettmann (Live PA) - COSMO Selektor - 435"," - Łukasz Tomaszewski, Chancha Via Circuito, Catnapp, Wilson Vilares, KitschKrieg Feat. Joey Bargeld & Trettmann (Live PA) - COSMO Selektor", Joey Bargeld - Pusher, Joey Bargeld,Pusher,Pusher,1VjjrRnOAhwwhcMIfqG5T4,https://p.scdn.co/mp3-preview/f5556106913b64e8e81bdd68955c0bd487d1997e?cid=461b02dc885841c0a798981c336f46f0,Pusher, Chancha Via Circuito,435,23752,1,6
" - Łukasz Tomaszewski, Chancha Via Circuito, Catnapp, Wilson Vilares, KitschKrieg Feat. Joey Bargeld & Trettmann (Live PA) - COSMO Selektor - 435"," - Łukasz Tomaszewski, Chancha Via Circuito, Catnapp, Wilson Vilares, KitschKrieg Feat. Joey Bargeld & Trettmann (Live PA) - COSMO Selektor", Joey Bargeld - Bounce, Joey Bargeld,Bounce,Bounce,46q6GdUGeSZdPV0x6s9B2w,https://p.scdn.co/mp3-preview/c5aa34b67b6006a60a3cc0ca55396c01eb02485d?cid=461b02dc885841c0a798981c336f46f0,Bounce, Chancha Via Circuito,435,52519,1,6
" - Łukasz Tomaszewski, Chancha Via Circuito, Catnapp, Wilson Vilares, KitschKrieg Feat. Joey Bargeld & Trettmann (Live PA) - COSMO Selektor - 435"," - Łukasz Tomaszewski, Chancha Via Circuito, Catnapp, Wilson Vilares, KitschKrieg Feat. Joey Bargeld & Trettmann (Live PA) - COSMO Selektor",Meno Pecha - Pilon Pilon,Meno Pecha,Pilon Pilon,Pilon Pilon,4hUYYgiWZr240WIap0c7yB,https://p.scdn.co/mp3-preview/1f95a3289525837731b9f6403caf886c7242657e?cid=461b02dc885841c0a798981c336f46f0,Pilon Pilon, Chancha Via Circuito,435,56393,1,15
" - Łukasz Tomaszewski, Chancha Via Circuito, Catnapp, Wilson Vilares, KitschKrieg Feat. Joey Bargeld & Trettmann (Live PA) - COSMO Selektor - 435"," - Łukasz Tomaszewski, Chancha Via Circuito, Catnapp, Wilson Vilares, KitschKrieg Feat. Joey Bargeld & Trettmann (Live PA) - COSMO Selektor",Tabanka Djazz - Sub 17,Tabanka Djazz,Sub 17,Sub 17,2Ks6rh5dQsGOq4ZUomP1S3,https://p.scdn.co/mp3-preview/341df766a34c7a488141a9156ffb8da12b81b727?cid=461b02dc885841c0a798981c336f46f0,Sub 17, Chancha Via Circuito,435,32320,1,15
" - Łukasz Tomaszewski, Chancha Via Circuito, Catnapp, Wilson Vilares, KitschKrieg Feat. Joey Bargeld & Trettmann (Live PA) - COSMO Selektor - 435"," - Łukasz Tomaszewski, Chancha Via Circuito, Catnapp, Wilson Vilares, KitschKrieg Feat. Joey Bargeld & Trettmann (Live PA) - COSMO Selektor", Trettmann - Grauer Beton, Trettmann,Grauer Beton,Grauer Beton,39Spu26vl87NFrhpfamltV,https://p.scdn.co/mp3-preview/80ad02b67e8215fb67393d756258f71d1a229842?cid=461b02dc885841c0a798981c336f46f0,Grauer Beton, Chancha Via Circuito,435,40583,1,40
" - Charlie Tee, Phil Fuldner, Andi Durrant - Friday Night Kiss Fresh - 2220"," - Charlie Tee, Phil Fuldner, Andi Durrant - Friday Night Kiss Fresh",Dark Arts Club - Let's Get Together,Dark Arts Club,Let's Get Together,Let's Get Together - Edit,1ER6VmiAy6goo5xM3sJjaL,https://p.scdn.co/mp3-preview/6f01df1ac13f2aba05ac611b8422d33e6e24efc5?cid=461b02dc885841c0a798981c336f46f0,Let's Get Together, Phil Fuldner,2220,16897,1,7
" - Charlie Tee, Phil Fuldner, Andi Durrant - Friday Night Kiss Fresh - 2220"," - Charlie Tee, Phil Fuldner, Andi Durrant - Friday Night Kiss Fresh",Cousn - Brain Ticker,Cousn,Brain Ticker,Brain Ticker,4SSvX3vocfQIckHzCW6GwH,https://p.scdn.co/mp3-preview/f1c9e412693e7f4c0fb4f2431e331702f29f6fe4?cid=461b02dc885841c0a798981c336f46f0,Brain Ticker, Phil Fuldner,2220,60886,1,24
" - Charlie Tee, Phil Fuldner, Andi Durrant - Friday Night Kiss Fresh - 2220"," - Charlie Tee, Phil Fuldner, Andi Durrant - Friday Night Kiss Fresh",German Brigante - You Know,German Brigante,You Know,You Know,6UhpoAnko7XPCbfu0TEIto,https://p.scdn.co/mp3-preview/729f42b6a4cd404f464fe4596b58a21006cfec4b?cid=461b02dc885841c0a798981c336f46f0,You Know, Phil Fuldner,2220,86862,1,12
" - Charlie Tee, Phil Fuldner, Andi Durrant - Friday Night Kiss Fresh - 2220"," - Charlie Tee, Phil Fuldner, Andi Durrant - Friday Night Kiss Fresh",Ten Ven - Talk To Me (Theo Kottis Remix),Ten Ven,Talk To Me (Theo Kottis Remix),Talk To Me - Theo Kottis Remix,2lpAAqOknmZ5bTPPfh9cuw,,Talk To Me (Theo Kottis Remix), Phil Fuldner,2220,32706,1,7
" - Charlie Tee, Kideko, Andi Durrant, Dimitri Vegas & Like Mike - Friday Night Kiss Fresh - 742"," - Charlie Tee, Kideko, Andi Durrant, Dimitri Vegas & Like Mike - Friday Night Kiss Fresh",Max Chapman - Formanto [Solä - SOLA072],Max Chapman,Formanto [Solä,Formanto (SPOT042019),47CTtI5NOxzsU7TI3vqBe1,https://p.scdn.co/mp3-preview/2864f48673f7d03465301da291ca7263b67b2429?cid=461b02dc885841c0a798981c336f46f0,Formanto [Solä, Dimitri Vegas & Like Mike,742,52644,1,27
" - Charlie Tee, Kideko, Andi Durrant, Dimitri Vegas & Like Mike - Friday Night Kiss Fresh - 742"," - Charlie Tee, Kideko, Andi Durrant, Dimitri Vegas & Like Mike - Friday Night Kiss Fresh",Kideko - Give It Up [Toolroom - TOOL754],Kideko,Give It Up [Toolroom,Give It Up,7pFB2X5mWTRmwS5IKxtAlT,https://p.scdn.co/mp3-preview/26dddb9036d0181844743f6a5443845acbcc5f73?cid=461b02dc885841c0a798981c336f46f0,Give It Up [Toolroom, Dimitri Vegas & Like Mike,742,96990,1,17
" - Charlie Tee, Kideko, Andi Durrant, Dimitri Vegas & Like Mike - Friday Night Kiss Fresh - 742"," - Charlie Tee, Kideko, Andi Durrant, Dimitri Vegas & Like Mike - Friday Night Kiss Fresh",Metrik - Hackers [Hospital - NHS350],Metrik,Hackers [Hospital,Hackers,7umQ4SWxVcgeERpFjonDdw,https://p.scdn.co/mp3-preview/0e3953920acc40082852aa0c0a1ab8d10898eb25?cid=461b02dc885841c0a798981c336f46f0,Hackers [Hospital, Dimitri Vegas & Like Mike,742,98032,1,34
" - Charlie Tee, Kideko, Andi Durrant, Dimitri Vegas & Like Mike - Friday Night Kiss Fresh - 742"," - Charlie Tee, Kideko, Andi Durrant, Dimitri Vegas & Like Mike - Friday Night Kiss Fresh",Friend Within - Been A While [Toolroom - TOOL746],Friend Within,Been A While [Toolroom,Been A While (Mixed),6LWjRi0tM2nm4qVeXB8ZNA,https://p.scdn.co/mp3-preview/e806288c481a3ac73824d07a67dd5b5f0c903720?cid=461b02dc885841c0a798981c336f46f0,Been A While [Toolroom, Dimitri Vegas & Like Mike,742,83304,1,34
" - Łukasz Tomaszewski, Auntie Flo, Deena Abdelwahed, Renegades Of Jazz, Tom Sky - Cosmo Selektor - 206"," - Łukasz Tomaszewski, Auntie Flo, Deena Abdelwahed, Renegades Of Jazz, Tom Sky - Cosmo Selektor",Amadou + Mariam - Bofou Safou (Africaine 808 Remix),Amadou + Mariam,Bofou Safou (Africaine 808 Remix),Bofou Safou (Africaine 808 Remix),13itMacMFXrRqj51WBMSfk,https://p.scdn.co/mp3-preview/e828a56c019f49d6324219ca919117578f680bc8?cid=461b02dc885841c0a798981c336f46f0,Bofou Safou (Africaine 808 Remix), Auntie Flo,206,13579,2,10
" - Łukasz Tomaszewski, Auntie Flo, Deena Abdelwahed, Renegades Of Jazz, Tom Sky - Cosmo Selektor - 206"," - Łukasz Tomaszewski, Auntie Flo, Deena Abdelwahed, Renegades Of Jazz, Tom Sky - Cosmo Selektor",Zimba - Baleka,Zimba,Baleka,Baleka - Short Version,3GqdZsOA4A4DYcjPfFhyhx,https://p.scdn.co/mp3-preview/7545a7cb18be4f428953231b2a77497a2f361b5c?cid=461b02dc885841c0a798981c336f46f0,Baleka, Auntie Flo,206,43345,2,10
" - Łukasz Tomaszewski, Auntie Flo, Deena Abdelwahed, Renegades Of Jazz, Tom Sky - Cosmo Selektor - 206"," - Łukasz Tomaszewski, Auntie Flo, Deena Abdelwahed, Renegades Of Jazz, Tom Sky - Cosmo Selektor",Burkina Electric - Gom Zanga,Burkina Electric,Gom Zanga,Gom Zanga,3RpYnOaQSkU0lhK3o3M25c,https://p.scdn.co/mp3-preview/09af284d7821b7a592203c2959ae6c1e5a81d6b5?cid=461b02dc885841c0a798981c336f46f0,Gom Zanga, Auntie Flo,206,47822,2,10
" - Charlie Tee, Nathan Dawe, Andi Durrant, PBH & Jack Shizzle - Friday Night Kiss Fresh - 2195"," - Charlie Tee, Nathan Dawe, Andi Durrant, PBH & Jack Shizzle - Friday Night Kiss Fresh",Dark Arts Club - Let's Get Together,Dark Arts Club,Let's Get Together,Let's Get Together - Edit,1ER6VmiAy6goo5xM3sJjaL,https://p.scdn.co/mp3-preview/6f01df1ac13f2aba05ac611b8422d33e6e24efc5?cid=461b02dc885841c0a798981c336f46f0,Let's Get Together, PBH & Jack Shizzle,2195,16897,1,7
" - Charlie Tee, Nathan Dawe, Andi Durrant, PBH & Jack Shizzle - Friday Night Kiss Fresh - 2195"," - Charlie Tee, Nathan Dawe, Andi Durrant, PBH & Jack Shizzle - Friday Night Kiss Fresh",Calyx & Teebee - Look To The Skies,Calyx & Teebee,Look To The Skies,Look to the Skies,2OuBJ0UyEo5928hueR23NA,https://p.scdn.co/mp3-preview/5bb7c8a3cf5b003d9f942ab748e1930b2586fbf7?cid=461b02dc885841c0a798981c336f46f0,Look To The Skies, PBH & Jack Shizzle,2195,34023,1,7
" - Charlie Tee, Nathan Dawe, Andi Durrant, PBH & Jack Shizzle - Friday Night Kiss Fresh - 2195"," - Charlie Tee, Nathan Dawe, Andi Durrant, PBH & Jack Shizzle - Friday Night Kiss Fresh",COUSN - Brain Ticker,COUSN,Brain Ticker,Brain Ticker,4SSvX3vocfQIckHzCW6GwH,https://p.scdn.co/mp3-preview/f1c9e412693e7f4c0fb4f2431e331702f29f6fe4?cid=461b02dc885841c0a798981c336f46f0,Brain Ticker, PBH & Jack Shizzle,2195,60886,1,24
" - Charlie Tee, Nathan Dawe, Andi Durrant, PBH & Jack Shizzle - Friday Night Kiss Fresh - 2195"," - Charlie Tee, Nathan Dawe, Andi Durrant, PBH & Jack Shizzle - Friday Night Kiss Fresh",Cell Out - That Piano Track,Cell Out,That Piano Track,That Piano Track,2CYjgRa6f3ZZ5QsNRJuMr0,https://p.scdn.co/mp3-preview/e0c470dc48cc6a38a29d98419d97a6fb66134a09?cid=461b02dc885841c0a798981c336f46f0,That Piano Track, PBH & Jack Shizzle,2195,29056,1,16
" - Charlie Tee, Will Easton, Andi Durrant, Paul van Dyk - Friday Night Kiss Fresh - 4048"," - Charlie Tee, Will Easton, Andi Durrant, Paul van Dyk - Friday Night Kiss Fresh",Matrix & Futurebound - Hindsight (Millbrook Remix),Matrix & Futurebound,Hindsight (Millbrook Remix),Hindsight - Millbrook Remix,0OzZ01QOAnSXkYMZaaVUqi,https://p.scdn.co/mp3-preview/8efbb893700dc2b1c3a426fdf9e8273389e55709?cid=461b02dc885841c0a798981c336f46f0,Hindsight (Millbrook Remix),Charlie Tee,4048,8290,2,14
" - Charlie Tee, Will Easton, Andi Durrant, Paul van Dyk - Friday Night Kiss Fresh - 4048"," - Charlie Tee, Will Easton, Andi Durrant, Paul van Dyk - Friday Night Kiss Fresh",Del-30 - Disco Biscuits [SOLÄ],Del-30,Disco Biscuits [SOLÄ],Disco Biscuits (SPOT122019),3o8NfqlC1U20J4V5nzDoOT,https://p.scdn.co/mp3-preview/31831e15a6a188bf44ba63ff37ea3e4939eafe64?cid=461b02dc885841c0a798981c336f46f0,Disco Biscuits [SOLÄ],Charlie Tee,4048,46335,1,7
" - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373 - 5139"," - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373",Gui Boratto - Beautiful Life,Gui Boratto,Beautiful Life,Beautiful Life,1GsEQy2L9RXHEgTufGWbs7,https://p.scdn.co/mp3-preview/1bd5d6220fcbc0c4d98628bb1835b4dc07b7fed6?cid=461b02dc885841c0a798981c336f46f0,Beautiful Life,Evaldas Mikalauskas,5139,17746,3,6
" - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373 - 5139"," - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373",Just Kiddin - Come Together,Just Kiddin,Come Together,Come Together - Club Mix,2YryMSTh2XFY1cHcvQ1d5S,https://p.scdn.co/mp3-preview/91063ea820f30e8a9fb4aaccd56065753012fe02?cid=461b02dc885841c0a798981c336f46f0,Come Together,Evaldas Mikalauskas,5139,38016,4,19
" - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373 - 5139"," - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373",Kormak - Love On The Line,Kormak,Love On The Line,Love On The Line,5hlPdAet2O6wy8DnhES4OJ,https://p.scdn.co/mp3-preview/b4f6ca0c56719518a804d14502e301d6bc1ea159?cid=461b02dc885841c0a798981c336f46f0,Love On The Line,Evaldas Mikalauskas,5139,68837,4,9
" - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373 - 5139"," - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373",Blinkie - Take Control,Blinkie,Take Control,Take Control,0CfUpUpO7JNfLqExighSwx,https://p.scdn.co/mp3-preview/c8115fe56e7eb48c97f84d878744878851625bbc?cid=461b02dc885841c0a798981c336f46f0,Take Control,Evaldas Mikalauskas,5139,3054,4,12
" - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373 - 5139"," - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373",Blinkie - Take Control,Blinkie,Take Control,Take Control,0CfUpUpO7JNfLqExighSwx,https://p.scdn.co/mp3-preview/c8115fe56e7eb48c97f84d878744878851625bbc?cid=461b02dc885841c0a798981c336f46f0,Take Control,Evaldas Mikalauskas,5139,3054,4,12
" - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373 - 5139"," - Evaldas Mikalauskas, Rompasso, Lucas & Steve - M-1 Weekend Mix 373",Just Kiddin - Come Together,Just Kiddin,Come Together,Come Together - Club Mix,2YryMSTh2XFY1cHcvQ1d5S,https://p.scdn.co/mp3-preview/91063ea820f30e8a9fb4aaccd56065753012fe02?cid=461b02dc885841c0a798981c336f46f0,Come Together,Evaldas Mikalauskas,5139,38016,4,19
" - B.Traits, Hodge (Live PA), Peter Kersten, Man Power - B.Traits, BBC Radio 1 - 3554"," - B.Traits, Hodge (Live PA), Peter Kersten, Man Power - B.Traits, BBC Radio 1",Radio Slave - Vision (Marcel Dettmann Remix),Radio Slave,Vision (Marcel Dettmann Remix),Vision - Marcel Dettmann Remix,3OmlKzFE3tx95xQqon0yVJ,https://p.scdn.co/mp3-preview/018c4c77052e3ca0a0db2f3268dcf88d7cbd614c?cid=461b02dc885841c0a798981c336f46f0,Vision (Marcel Dettmann Remix),B.Traits,3554,46502,1,11
" - B.Traits, Hodge (Live PA), Peter Kersten, Man Power - B.Traits, BBC Radio 1 - 3554"," - B.Traits, Hodge (Live PA), Peter Kersten, Man Power - B.Traits, BBC Radio 1",Quince - My Life's Rhythm,Quince,My Life's Rhythm,My Life's Rhythm,45awLzAs0CDAtT1cIxWs0p,https://p.scdn.co/mp3-preview/4e1118211ff646311543a7560d10dde6440da3db?cid=461b02dc885841c0a798981c336f46f0,My Life's Rhythm,B.Traits,3554,52225,2,9
" - Łukasz Tomaszewski, The Allergies, We Are Aust, Sabo, Lee Bass - COSMO Selektor - 1662"," - Łukasz Tomaszewski, The Allergies, We Are Aust, Sabo, Lee Bass - COSMO Selektor",EVHA - Uiui (Nicola Cruz Remix),EVHA,Uiui (Nicola Cruz Remix),Uiuí - Nicola Cruz Remix,3JTA3vmmKeUt9qxbY1A5iv,https://p.scdn.co/mp3-preview/8ff3145396f483406b23d463e9d3af5edc67af4b?cid=461b02dc885841c0a798981c336f46f0,Uiui (Nicola Cruz Remix), Lee Bass,1662,44592,1,10
" - Łukasz Tomaszewski, The Allergies, We Are Aust, Sabo, Lee Bass - COSMO Selektor - 1662"," - Łukasz Tomaszewski, The Allergies, We Are Aust, Sabo, Lee Bass - COSMO Selektor",Gato Preto - Dia D (Aero Manyelo Remix),Gato Preto,Dia D (Aero Manyelo Remix),Dia D - Aero Manyelo Remix,5LDfP6FimCCXok0DKD3HUF,https://p.scdn.co/mp3-preview/1ba7018c593c682214fef418a61dbdbda1bf2010?cid=461b02dc885841c0a798981c336f46f0,Dia D (Aero Manyelo Remix), Lee Bass,1662,70283,2,10
" - Łukasz Tomaszewski, The Allergies, We Are Aust, Sabo, Lee Bass - COSMO Selektor - 1662"," - Łukasz Tomaszewski, The Allergies, We Are Aust, Sabo, Lee Bass - COSMO Selektor",DJ Safari - Tempo Do Xakazulu,DJ Safari,Tempo Do Xakazulu,Tempo Do Xakazulu,7bNMplsCAtlSJsLOiqs2OP,https://p.scdn.co/mp3-preview/daec5613251f8c5bd72245216d83c52a487dbdd8?cid=461b02dc885841c0a798981c336f46f0,Tempo Do Xakazulu, Lee Bass,1662,91877,2,10
 - Patrice - COSMO mit... - 7932, - Patrice - COSMO mit..., Ramz - Barking, Ramz,Barking,Barking,2JbO1rep5Um3RAKB8szQrR,,Barking,Patrice,7932,31670,1,49
 - Patrice - COSMO mit... - 7932, - Patrice - COSMO mit..., Debruit - Nigeria What?, Debruit,Nigeria What?,Nigeria What?,1zFwIyfla0dzqxYg3Z6LZb,https://p.scdn.co/mp3-preview/ee6398fd7de09caa523021e93d85ff2c469c7f5a?cid=461b02dc885841c0a798981c336f46f0,Nigeria What?,Patrice,7932,25375,1,6
 - Patrice - COSMO mit... - 7932, - Patrice - COSMO mit...,Stefflon Don - 16 Shots,Stefflon Don,16 Shots,16 Shots,2169IKAivSUUFGcedGASXc,,16 Shots,Patrice,7932,25903,1,7
 - Patrice - COSMO mit... - 7932, - Patrice - COSMO mit..., Janet Kay - Lovin' You, Janet Kay,Lovin' You,Loving You,2JaWky2Y8R8epcxq8AOmFw,https://p.scdn.co/mp3-preview/1bcb6b039aec075862016236218fcf9d0b46a098?cid=461b02dc885841c0a798981c336f46f0,Lovin' You,Patrice,7932,31660,1,6
 - Patrice - COSMO mit... - 7932, - Patrice - COSMO mit..., Rin - Monica Bellucci, Rin,Monica Bellucci,Monica Bellucci,0uwtoHwfX5MH2LqpQaG6Ht,https://p.scdn.co/mp3-preview/0ce117cd6928faac176096472b8531d9e2965be5?cid=461b02dc885841c0a798981c336f46f0,Monica Bellucci,Patrice,7932,10766,1,26
 - Patrice - COSMO mit... - 7932, - Patrice - COSMO mit..., Falz - Child Of The World, Falz,Child Of The World,Child of the World,2wOqSPa20I7X5nPOlqPVhn,https://p.scdn.co/mp3-preview/cc997baf1b08e59b7174e6d2dc94b8257eb27225?cid=461b02dc885841c0a798981c336f46f0,Child Of The World,Patrice,7932,37156,1,6
 - Patrice - COSMO mit... - 7932, - Patrice - COSMO mit...,Buju Banton - Untold Stories,Buju Banton,Untold Stories,Untold Stories,050rJwhU6gjuy9DO8r9PRz,,Untold Stories,Patrice,7932,1052,1,6
" - Pete Tong, Dennis Ferrer, Raumakustik - Essential Selection - 8010"," - Pete Tong, Dennis Ferrer, Raumakustik - Essential Selection", Reboot - Just Hang On (Kölsch Remix), Reboot,Just Hang On (Kölsch Remix),Just Hang On - Kölsch Remix,3X3xL75x12vz5a8rRlai2O,https://p.scdn.co/mp3-preview/41002b79e09147e4156c811d2a022927509145c1?cid=461b02dc885841c0a798981c336f46f0,Just Hang On (Kölsch Remix),Pete Tong,8010,50008,1,6
" - Pete Tong, Dennis Ferrer, Raumakustik - Essential Selection - 8010"," - Pete Tong, Dennis Ferrer, Raumakustik - Essential Selection", Wehbba - Trust, Wehbba,Trust,Trust,7AkIQl5vC03gtpnVF1O5or,https://p.scdn.co/mp3-preview/fdf1fcea866a22c4a8f7a664f5265f488cab83c3?cid=461b02dc885841c0a798981c336f46f0,Trust,Pete Tong,8010,91404,1,6
" - Łukasz Tomaszewski, Tricky D, Montoya, Daniel Haaksman, Tereza - COSMO Selektor - 2834"," - Łukasz Tomaszewski, Tricky D, Montoya, Daniel Haaksman, Tereza - COSMO Selektor",Populous - Azulejos (Daniel Haaksman Remix),Populous,Azulejos (Daniel Haaksman Remix),Azulejos - Daniel Haaksman Remix,1Np5Xh2uZRdRoN4XVyS2pM,https://p.scdn.co/mp3-preview/b8aaca5bb4c0f48d4f8097c6587547f0353e78ce?cid=461b02dc885841c0a798981c336f46f0,Azulejos (Daniel Haaksman Remix), Tricky D,2834,20558,1,10
" - Łukasz Tomaszewski, Tricky D, Montoya, Daniel Haaksman, Tereza - COSMO Selektor - 2834"," - Łukasz Tomaszewski, Tricky D, Montoya, Daniel Haaksman, Tereza - COSMO Selektor",Pal Joey - Break Necks (Papastomp Remix),Pal Joey,Break Necks (Papastomp Remix),Breakin' Necks (Papastomp Remix),38rwsPe1Kw8ZiEpqItB6CQ,https://p.scdn.co/mp3-preview/7c74520447332f2e154ee5aec4be8489132974ae?cid=461b02dc885841c0a798981c336f46f0,Break Necks (Papastomp Remix), Tricky D,2834,40364,1,6
" - Łukasz Tomaszewski, Tricky D, Montoya, Daniel Haaksman, Tereza - COSMO Selektor - 2834"," - Łukasz Tomaszewski, Tricky D, Montoya, Daniel Haaksman, Tereza - COSMO Selektor",Yadava - Camomile Samba,Yadava,Camomile Samba,Camomile Samba,3Bfg0KCBqQdBasiPaHpm8A,https://p.scdn.co/mp3-preview/b0c9ba668a9a25ae193ac6c639342c6508578e67?cid=461b02dc885841c0a798981c336f46f0,Camomile Samba, Tricky D,2834,41167,1,6
" - Łukasz Tomaszewski, Tricky D, Montoya, Daniel Haaksman, Tereza - COSMO Selektor - 2834"," - Łukasz Tomaszewski, Tricky D, Montoya, Daniel Haaksman, Tereza - COSMO Selektor",Kokoroko - Adwa,Kokoroko,Adwa,Adwa,2fgjZEZ0NlwoPvUMfvVzUP,https://p.scdn.co/mp3-preview/a26526b900d8c55ff65c8bafd811c1b381575e47?cid=461b02dc885841c0a798981c336f46f0,Adwa, Tricky D,2834,30079,1,12
" - Łukasz Tomaszewski, Tricky D, Montoya, Daniel Haaksman, Tereza - COSMO Selektor - 2834"," - Łukasz Tomaszewski, Tricky D, Montoya, Daniel Haaksman, Tereza - COSMO Selektor",Ben Hauke - From Here,Ben Hauke,From Here,From Here,2j6VGF8Vu560qte9Kqitb5,https://p.scdn.co/mp3-preview/2735a1f3d9e7320492636cdf070931ab0bfa4496?cid=461b02dc885841c0a798981c336f46f0,From Here, Tricky D,2834,31627,1,6
